h3_freq_sum,h3_freq_mean,h3_freq_median,h3_freq_std,h3_freq_min,h3_freq_max,h3_freq_first,h3_freq_last,h3_active_month_count,h3_zero_month_count,h3_nonzero_month_count,h3_freq_slope,h3_freq_log_slope,h3_freq_first_to_last_diff,h3_freq_first_to_last_ratio,h3_freq_last_to_max_ratio,h3_freq_early_mean,h3_freq_late_mean,h3_freq_late_to_early_ratio,h3_peak_value,h3_peak_month,h3_time_to_peak,h3_post_peak_slope,h3_post_peak_log_slope,h3_post_peak_decay_rate,h3_peak_sharpness,h3_peak_count,h3_longest_active_streak,h3_current_active_streak,h3_retention_ratio,h3_late_activity_ratio,h3_revival_count,h3_has_revival,h3_freq_entropy,h3_freq_gini,h3_freq_cv,h3_freq_burstiness,h3_freq_autocorr_lag1
90038.0,30012.666666666668,31292.0,1950.2096183629994,27257.0,31489.0,31292.0,31489.0,3.0,0.0,3.0,147.74999778375002,0.004706703492641435,197.0,1.0062955387955368,0.9999999999996824,31292.0,29373.0,0.9386744215771,31489.0,3.0,2.0,0.0,0.0,0.0,1.0491903418553112,0.0,3.0,3.0,0.9999999999996824,0.6524578511294506,0.0,0.0,1.0964666932149374,0.03133491784944997,0.0649795514681251,-0.8779703302683807,-0.9999999999999999
4502.0,1500.6666666666667,1218.0,454.55130501285424,1142.0,2142.0,1142.0,1218.0,3.0,0.0,3.0,56.99999914500001,0.04828084854063293,76.0,1.0665499124249864,0.5686274509777375,1142.0,1680.0,1.47110332748274,2142.0,2.0,1.0,0.0,0.0,0.431372549017594,1.4273656152725853,1.0,3.0,3.0,0.5686274509777375,0.7463349622373471,0.0,0.0,1.055058165464243,0.1480823337764834,0.3028995813037485,-0.535037717942954,-0.9999999999999998
85880.0,28626.666666666668,29073.0,6240.712156655058,20770.0,36037.0,29073.0,36037.0,3.0,0.0,3.0,5222.999921655001,0.16104722255965884,6964.0,1.2395349637116089,0.9999999999997226,29073.0,28403.5,0.9769717607398696,36037.0,3.0,2.0,0.0,0.0,0.0,1.2588612016763183,0.0,3.0,3.0,0.9999999999997226,0.6614694923147809,0.0,0.0,1.0743672572215595,0.11851420586859751,0.21800345214204275,-0.6420314708323273,-1.0
103384.0,34461.333333333336,36662.0,5332.74221724204,27114.0,39608.0,27114.0,36662.0,3.0,0.0,3.0,7160.999892585001,0.2262607404793007,9548.0,1.3521428044547643,0.9256210866489282,27114.0,38135.0,1.406468982812788,39608.0,2.0,1.0,0.0,0.0,0.07437891335081945,1.1493461270599465,1.0,3.0,3.0,0.9256210866489282,0.7377350460418693,0.0,0.0,1.0862211754629503,0.08056694781908824,0.15474567294476396,-0.7319831083665621,-0.9999999999999998
520.0,173.33333333333334,152.0,39.718453589679896,139.0,229.0,152.0,139.0,3.0,0.0,3.0,-9.749999853750001,-0.06659662308839921,-13.0,0.9144736841503636,0.6069868995368127,152.0,184.0,1.2105263157098338,229.0,2.0,1.0,0.0,0.0,0.3930131004195191,1.3211538460776255,1.0,3.0,3.0,0.6069868995368127,0.7076923076786982,0.0,0.0,1.0733594771308634,0.11538461537532885,0.22914492454262564,-0.6271474258306221,-1.0
3642.0,1214.0,1107.0,542.9604037128306,609.0,1926.0,609.0,1107.0,3.0,0.0,3.0,373.4999943975001,0.4476396758903089,498.0,1.8177339901179355,0.5747663551372026,609.0,1516.5,2.4901477832103422,1926.0,2.0,1.0,0.0,0.0,0.42523364485760523,1.5864909390314128,1.0,3.0,3.0,0.5747663551372026,0.8327841845117167,0.0,0.0,0.997944127462135,0.24107633168444575,0.44724909695910886,-0.38193211119914877,-1.0
223.0,74.33333333333333,50.0,41.6839963961657,40.0,133.0,133.0,40.0,3.0,0.0,3.0,-69.74999895375001,-0.8882007866119406,-93.0,0.3007518796766352,0.3007518796766352,133.0,45.0,0.3383458646362146,133.0,1.0,0.0,-19.999999200000033,-0.436507114579751,0.6616541352885974,1.7892376679207307,0.0,3.0,3.0,0.3007518796766352,0.40358744392809026,0.0,0.0,0.9516885403490593,0.27802690580551026,0.5607712518909148,-0.28141775897167454,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22027.0,7342.333333333333,6512.0,4105.4956934442025,2781.0,12734.0,12734.0,2781.0,3.0,0.0,3.0,-7464.749888028751,-1.1408879940843069,-9953.0,0.2183917072402871,0.2183917072402871,12734.0,4646.5,0.36488927281265515,12734.0,1.0,0.0,-7461.999701520012,-1.7012601040756226,0.6351107271865595,1.7343260543854349,0.0,3.0,3.0,0.2183917072402871,0.4218913152038762,0.0,0.0,0.9383475096261149,0.30123636143496113,0.5591540872708872,-0.28274685377594644,1.0
1109.0,369.6666666666667,367.0,31.899146627387317,332.0,410.0,332.0,410.0,3.0,0.0,3.0,58.499999122500014,0.1578380410192721,78.0,1.2349397589989475,0.9999999999756097,332.0,388.5,1.17018072285632,410.0,3.0,2.0,0.0,0.0,0.0,1.109107303847364,0.0,3.0,3.0,0.9999999999756097,0.7006311992723118,0.0,0.0,1.0948956436665909,0.04688908926546387,0.08629165002666654,-0.8411261836762274,1.0
28715.0,9571.666666666666,8386.0,2396.400680650509,7415.0,12914.0,12914.0,8386.0,3.0,0.0,3.0,-3395.9999490600007,-0.32377989905244775,-4528.0,0.6493727737334293,0.6493727737334293,12914.0,7900.5,0.6117779154401333,12914.0,1.0,0.0,1941.9999223200032,0.24608610963399868,0.38822208455909224,1.3491903186473801,0.0,3.0,3.0,0.6493727737334293,0.5502698937835451,0.0,0.0,1.0684628802049836,0.12766846595838888,0.2503639924061994,-0.5995342253499774,-1.0
1292.0,430.6666666666667,432.0,165.75148734040235,227.0,633.0,227.0,633.0,3.0,0.0,3.0,304.49999543250004,0.7670274826066762,406.0,2.7885462553837645,0.9999999999842022,227.0,532.5,2.345814977870228,633.0,3.0,2.0,0.0,0.0,0.0,1.4698142414519393,0.0,3.0,3.0,0.9999999999842022,0.8243034055663754,0.0,0.0,1.0213992547323691,0.20949432404142732,0.38487187462048056,-0.44417692107789647,0.9999999999999998
7767.0,2589.0,1744.0,1541.6136567462895,1271.0,4752.0,1271.0,4752.0,3.0,0.0,3.0,2610.7499608387507,0.9886391347058695,3481.0,3.738788355596076,0.9999999999978957,1271.0,3248.0,2.5554681353064086,4752.0,3.0,2.0,0.0,0.0,0.0,1.8354577056707786,0.0,3.0,3.0,0.9999999999978957,0.83635895455023,0.0,0.0,0.9321970222505731,0.2987854598508082,0.5954475306065412,-0.253566765204618,1.0
300.0,100.0,100.0,5.715476066494082,93.0,107.0,93.0,100.0,3.0,0.0,3.0,5.2499999212500015,0.053869300120402384,7.0,1.0752688170886808,0.9345794391649926,93.0,103.5,1.1129032256867846,107.0,2.0,1.0,0.0,0.0,0.06542056074154949,1.069999999893,1.0,3.0,3.0,0.9345794391649926,0.689999999977,0.0,0.0,1.0969776189227418,0.031111111095950772,0.05715476065922535,-0.8918705891773415,-1.0
12660.0,4220.0,3546.0,2696.875723252124,1306.0,7808.0,7808.0,1306.0,3.0,0.0,3.0,-4876.499926852501,-1.3406568399189875,-6502.0,0.16726434426208087,0.16726434426208087,7808.0,2426.0,0.31070696721271684,7808.0,1.0,0.0,-4479.999820800007,-1.9967354024293833,0.6892930327860024,1.85023696682026,0.0,3.0,3.0,0.16726434426208087,0.38325434439148237,0.0,0.0,0.8888532577741779,0.3423907319637507,0.639070076598515,-0.2202040831275111,1.0
93041.0,31013.666666666668,31806.0,13404.299069908711,14215.0,47020.0,31806.0,14215.0,3.0,0.0,3.0,-13193.249802101252,-0.6039887163120329,-17591.0,0.44692825253082846,0.3023181624839851,31806.0,30617.5,0.9626328365714133,47020.0,2.0,1.0,0.0,0.0,0.6976818375158024,1.5161058028176235,1.0,3.0,3.0,0.3023181624839851,0.6581507077524255,0.0,0.0,0.9988717528794866,0.2350576627507741,0.4322062016714477,-0.3964469625013419,-1.0
67423.0,22474.333333333332,21948.0,9325.696625751641,11325.0,34150.0,11325.0,34150.0,3.0,0.0,3.0,17118.749743218752,0.8277681629384723,22825.0,3.0154525386286837,0.9999999999997072,11325.0,28049.0,2.4767328918300424,34150.0,3.0,2.0,0.0,0.0,0.0,1.5195111460474084,0.0,3.0,3.0,0.9999999999997072,0.8320306126988073,0.0,0.0,1.0095308909139793,0.2256895520321176,0.414948754538399,-0.41347875220542396,1.0
74364.0,24788.0,25457.0,1022.702628659312,23343.0,25564.0,23343.0,25564.0,3.0,0.0,3.0,1665.7499750137504,0.06816317654120077,2221.0,1.0951462965338237,0.9999999999996088,23343.0,25510.5,1.0928543888955606,25564.0,3.0,2.0,0.0,0.0,0.0,1.0313054703884819,0.0,3.0,3.0,0.9999999999996088,0.6860981119895802,0.0,0.0,1.0977525966127675,0.01991106807947607,0.0412579727553211,-0.9207536002891805,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66060.0,22020.0,26003.0,6204.186059965212,13258.0,26799.0,13258.0,26799.0,3.0,0.0,3.0,10155.749847663752,0.5277939823712612,13541.0,2.021345602653476,0.9999999999996269,13258.0,26401.0,1.9913259918524728,26799.0,3.0,2.0,0.0,0.0,0.0,1.2170299727514908,0.0,3.0,3.0,0.9999999999996269,0.7993036633362399,0.0,0.0,1.05531049176359,0.13665354728017598,0.2817523187993821,-0.5603638633343347,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6448.0,2149.3333333333335,2248.0,1039.2950602318008,830.0,3370.0,3370.0,830.0,3.0,0.0,3.0,-1904.9999714250005,-1.050251174530191,-2540.0,0.2462908011862128,0.2462908011862128,3370.0,1539.0,0.4566765578621464,3370.0,1.0,0.0,-2835.9998865600046,-1.9912222345588448,0.5433234421348863,1.5679280396949382,0.0,3.0,3.0,0.2462908011862128,0.4773573200985153,0.0,0.0,0.9703806814523743,0.2626137303548408,0.48354298707830273,-0.34812406341804614,0.9999999999999999
129029.0,43009.666666666664,33752.0,23488.39501162696,20011.0,75266.0,20011.0,75266.0,3.0,0.0,3.0,41441.24937838126,0.9935322586792527,55255.0,3.7612313227705956,0.9999999999998672,20011.0,54509.0,2.723951826494066,75266.0,3.0,2.0,0.0,0.0,0.0,1.749978686961439,0.0,3.0,3.0,0.9999999999998672,0.844910833998493,0.0,0.0,0.954250431763735,0.2854913753238517,0.5461189735242814,-0.29356151386001866,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541.0,180.33333333333334,163.0,95.50334490942654,73.0,305.0,305.0,73.0,3.0,0.0,3.0,-173.99999739000003,-1.0646399905915587,-232.0,0.2393442622872346,0.2393442622872346,305.0,118.0,0.38688524588895457,305.0,1.0,0.0,-179.99999280000029,-1.5916026055759547,0.6131147540782586,1.6913123843794096,0.0,3.0,3.0,0.2393442622872346,0.4362292051675373,0.0,0.0,0.9548242532075554,0.2858903265457844,0.5295934098195781,-0.3075370141536209,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.0,82.33333333333333,79.0,5.436502143433363,78.0,90.0,90.0,78.0,3.0,0.0,3.0,-8.999999865000001,-0.10605873894649011,-12.0,0.8666666665703704,0.8666666665703704,90.0,78.5,0.8722222221253088,90.0,1.0,0.0,-1.9999999200000032,-0.02515756340741688,0.12777777776358026,1.0931174087741153,0.0,3.0,3.0,0.8666666665703704,0.6356275303386385,0.0,0.0,1.0964630770135342,0.03238866394918061,0.06603039039805336,-0.8761191218308018,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332.0,444.0,305.0,235.79228146824485,251.0,776.0,251.0,776.0,3.0,0.0,3.0,393.7499940937501,0.8445084344745415,525.0,3.0916334660122855,0.9999999999871134,251.0,540.5,2.1533864540974745,776.0,3.0,2.0,0.0,0.0,0.0,1.747747747708384,0.0,3.0,3.0,0.9999999999871134,0.8115615615554688,0.0,0.0,0.9668046252593209,0.26276276275876875,0.5310636969885906,-0.3062813806579214,0.9999999999999998
2531.0,843.6666666666666,758.0,245.59632642927613,595.0,1178.0,1178.0,595.0,3.0,0.0,3.0,-437.24999344125007,-0.5116359174294771,-583.0,0.5050933786035222,0.5050933786035222,1178.0,676.5,0.5742784380256853,1178.0,1.0,0.0,-325.9999869600005,-0.4835222013196709,0.42572156196582583,1.3962860529269505,0.0,3.0,3.0,0.5050933786035222,0.5345713156833878,0.0,0.0,1.0574027674872828,0.15356249176677617,0.2911058788143403,-0.549059633920035,0.9999999999999999
25569.0,8523.0,8991.0,1617.4030625254381,6350.0,10228.0,6350.0,10228.0,3.0,0.0,3.0,2908.4999563725005,0.3574609016286115,3878.0,1.6107086614147863,0.9999999999990222,6350.0,9609.5,1.5133070866117901,10228.0,3.0,2.0,0.0,0.0,0.0,1.2000469318301066,0.0,3.0,3.0,0.9999999999990222,0.7516523915676203,0.0,0.0,1.0799602606223049,0.10111202367431482,0.18976922005438698,-0.6809982694857429,1.0
3413.0,1137.6666666666667,1194.0,277.6236461270705,773.0,1446.0,773.0,1194.0,3.0,0.0,3.0,315.74999526375007,0.32574718819570464,421.0,1.544631306577689,0.8257261410731278,773.0,1320.0,1.7076326002366413,1446.0,2.0,1.0,0.0,0.0,0.17427385891995661,1.2710225607857806,1.0,3.0,3.0,0.8257261410731278,0.7735130383803882,0.0,0.0,1.0676255825601435,0.13145815020855078,0.24402898868265183,-0.6076795783586072,-1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54640.0,18213.333333333332,13575.0,7689.100872158086,12015.0,29050.0,13575.0,29050.0,3.0,0.0,3.0,11606.249825906252,0.57056202507765,15475.0,2.1399631675859005,0.9999999999996557,13575.0,20532.5,1.5125230202567126,29050.0,3.0,2.0,0.0,0.0,0.0,1.594985358710691,0.0,3.0,3.0,0.9999999999996557,0.7515556368959093,0.0,0.0,1.0148974402519553,0.20784529038545996,0.4221687887346558,-0.4063028353891159,-1.0
82208.0,27402.666666666668,31708.0,11768.654704576711,11327.0,39173.0,11327.0,31708.0,3.0,0.0,3.0,15285.749770713754,0.7719922499014946,20381.0,2.799329036812219,0.8094350700735687,11327.0,35440.5,3.1288514169655435,39173.0,2.0,1.0,0.0,0.0,0.19056492992617607,1.429532405604772,1.0,3.0,3.0,0.8094350700735687,0.862215356169611,0.0,0.0,0.9937730330068298,0.22581743869203486,0.4294711477437384,-0.3991188301746511,-1.0
4284.0,1428.0,1160.0,735.9841483800222,691.0,2433.0,691.0,2433.0,3.0,0.0,3.0,1306.4999804025003,0.9432789742981676,1742.0,3.5209840809910133,0.9999999999958898,691.0,1796.5,2.599855282162086,2433.0,3.0,2.0,0.0,0.0,0.0,1.7037815125931108,0.0,3.0,3.0,0.9999999999958898,0.8387021475237192,0.0,0.0,0.9693586341852336,0.27108621226143437,0.5153950618871627,-0.3197878561794591,1.0
283.0,94.33333333333333,91.0,44.15377170248942,42.0,150.0,91.0,42.0,3.0,0.0,3.0,-36.74999944875001,-0.5704413374599885,-49.0,0.4615384614877431,0.2799999999813333,91.0,96.0,1.054945054829127,150.0,2.0,1.0,0.0,0.0,0.7199999999519999,1.5901060068985755,1.0,3.0,3.0,0.2799999999813333,0.6784452296580055,0.0,0.0,0.9844376003752531,0.2544169611120406,0.46806118407571184,-0.3623410397252541,-0.9999999999999998
8225.0,2741.6666666666665,2276.0,940.1405332301242,1896.0,4053.0,1896.0,2276.0,3.0,0.0,3.0,284.9999957250001,0.13693882004246144,380.0,1.2004219409219388,0.5615593387600257,1896.0,3164.5,1.669040084379383,4053.0,2.0,1.0,0.0,0.0,0.43844066123750697,1.4782978723350337,1.0,3.0,3.0,0.5615593387600257,0.7694832826738364,0.0,0.0,1.0425233904679765,0.1748328267471091,0.3429084011769101,-0.48930485373654276,-1.0
51734.0,17244.666666666668,15564.0,8061.170524323513,8320.0,27850.0,8320.0,15564.0,3.0,0.0,3.0,5432.999918505001,0.4696817659362319,7244.0,1.8706730769208284,0.5588509874324744,8320.0,21707.0,2.609014423073787,27850.0,2.0,1.0,0.0,0.0,0.44114901256716654,1.6149920748434596,1.0,3.0,3.0,0.5588509874324744,0.8391773301888817,0.0,0.0,0.9886378444636286,0.2516720145357929,0.4674587616066129,-0.36290030924601036,-1.0
1451.0,483.6666666666667,445.0,148.6883392274667,324.0,682.0,324.0,682.0,3.0,0.0,3.0,268.4999959725001,0.5570022495757558,358.0,2.104938271539971,0.9999999999853373,324.0,563.5,1.7391975308105185,682.0,3.0,2.0,0.0,0.0,0.0,1.4100620261596817,0.0,3.0,3.0,0.9999999999853373,0.7767057201876175,0.0,0.0,1.0521142644144883,0.16448426372272507,0.30741903354457445,-0.5297314393206266,1.0
663.0,221.0,190.0,68.51277253184256,157.0,316.0,316.0,157.0,3.0,0.0,3.0,-119.24999821125003,-0.5222300478042843,-159.0,0.496835443022252,0.496835443022252,316.0,173.5,0.5490506328940173,316.0,1.0,0.0,-65.99999736000011,-0.379356774865055,0.450949367074337,1.4298642533289654,0.0,3.0,3.0,0.496835443022252,0.5233785821942175,0.0,0.0,1.052461712919648,0.15987933634241736,0.31001254537892503,-0.5267029365556536,1.0
8285.0,2761.6666666666665,2780.0,37.04351795148812,2710.0,2795.0,2710.0,2780.0,3.0,0.0,3.0,52.49999921250001,0.01911975326467814,70.0,1.0258302582987977,0.9946332736994825,2710.0,2787.5,1.0285977859740643,2795.0,2.0,1.0,0.0,0.0,0.005366726296939654,1.0120700060313383,1.0,3.0,3.0,0.9946332736994825,0.672902836450606,0.0,0.0,1.0985220742350539,0.006839670085962535,0.013413464556917557,-0.973528150102895,-1.0
10487.0,3495.6666666666665,3292.0,1948.9980901877652,1217.0,5978.0,5978.0,1217.0,3.0,0.0,3.0,-3570.7499464387506,-1.1932823525590608,-4761.0,0.20357979257242625,0.20357979257242625,5978.0,2254.5,0.3771328203406204,5978.0,1.0,0.0,-4149.999834000007,-1.9891775886459384,0.6228671796577068,1.710117288066053,0.0,3.0,3.0,0.20357979257242625,0.42996090397594167,0.0,0.0,0.9340416074981259,0.3026604367306711,0.5575468933485811,-0.2840704883673359,1.0
4690.0,1563.3333333333333,1619.0,449.5748609025593,987.0,2084.0,987.0,1619.0,3.0,0.0,3.0,473.9999928900001,0.37087404229581034,632.0,1.6403242147756807,0.7768714011479038,987.0,1851.5,1.8758865248036891,2084.0,2.0,1.0,0.0,0.0,0.22312859884729785,1.3330490405032003,1.0,3.0,3.0,0.7768714011479038,0.7895522388042867,0.0,0.0,1.0555836198598674,0.1559346126499721,0.2875745378889234,-0.5533081317938734,-1.0
167.0,55.666666666666664,62.0,17.326921891156037,32.0,73.0,32.0,73.0,3.0,0.0,3.0,30.749999538750007,0.6056681397182447,41.0,2.2812499992871094,0.9999999998630138,32.0,67.5,2.10937499934082,73.0,3.0,2.0,0.0,0.0,0.0,1.3113772452734054,0.0,3.0,3.0,0.9999999998630138,0.8083832334845279,0.0,0.0,1.046200881807788,0.16367265466073855,0.3112620698450913,-0.5252481146325184,1.0
337.0,112.33333333333333,124.0,29.352266617001757,72.0,141.0,72.0,141.0,3.0,0.0,3.0,51.74999922375001,0.49902570485426684,69.0,1.9583333330613428,0.999999999929078,72.0,132.5,1.840277777522184,141.0,3.0,2.0,0.0,0.0,0.0,1.255192878226541,0.0,3.0,3.0,0.999999999929078,0.7863501483446187,0.0,0.0,1.062189700443649,0.13649851630593646,0.2612961419678528,-0.5856704332660633,1.0
79139.0,26379.666666666668,24450.0,4266.93194487822,22393.0,32296.0,22393.0,32296.0,3.0,0.0,3.0,7427.249888591252,0.27463595649553074,9903.0,1.4422364131641843,0.9999999999996904,22393.0,28373.0,1.2670477381318863,32296.0,3.0,2.0,0.0,0.0,0.0,1.2242762733919215,0.0,3.0,3.0,0.9999999999996904,0.7170421663148743,0.0,0.0,1.0858650277283546,0.08342283829711361,0.16175079081906274,-0.7215396071213965,1.0
218922.0,72974.0,62485.0,29970.51885881635,42654.0,113783.0,62485.0,42654.0,3.0,0.0,3.0,-14873.249776901253,-0.28634851917223475,-19831.0,0.6826278306792538,0.37487146586042075,62485.0,78218.5,1.251796431143274,113783.0,2.0,1.0,0.0,0.0,0.6251285341394914,1.5592265738480062,1.0,3.0,3.0,0.37487146586042075,0.7145787083983923,0.0,0.0,1.0166625184503504,0.21660378277801318,0.4107013300464857,-0.4177345391273989,-1.0
111337.0,37112.333333333336,30302.0,13479.526706165252,25098.0,55937.0,30302.0,25098.0,3.0,0.0,3.0,-3902.9999414550007,-0.14131403248668498,-5204.0,0.8282621609131977,0.4486833401862008,30302.0,40517.5,1.337122962180273,55937.0,2.0,1.0,0.0,0.0,0.5513166598136204,1.5072347916681317,1.0,3.0,3.0,0.4486833401862008,0.7278353108130515,0.0,0.0,1.035839003966482,0.18465858908833788,0.3632088175403043,-0.4671266604689484,-1.0
1146.0,382.0,398.0,55.86292748027682,307.0,441.0,307.0,398.0,3.0,0.0,3.0,68.24999897625001,0.19414622252502325,91.0,1.2964169380685207,0.9024943310452949,307.0,419.5,1.3664495113561417,441.0,2.0,1.0,0.0,0.0,0.09750566893202935,1.1544502617498835,1.0,3.0,3.0,0.9024943310452949,0.7321116928382888,0.0,0.0,1.0876463825113027,0.07795229784348101,0.14623803004925245,-0.7448382862396254,-1.0
22261.0,7420.333333333333,7357.0,1452.4215029467935,5674.0,9230.0,5674.0,7357.0,3.0,0.0,3.0,1262.2499810662503,0.19478819206451436,1683.0,1.2966161438116028,0.7970747562288222,5674.0,8293.5,1.461667254139123,9230.0,2.0,1.0,0.0,0.0,0.20292524377009433,1.2438794303922862,1.0,3.0,3.0,0.7970747562288222,0.7451147747177821,0.0,0.0,1.0793523731716115,0.10649416767718756,0.19573534472101473,-0.6726109241717583,-1.0
